V1,V2,V3,Sample.name
26.6034526297241,-1.75888317241889,-11.4495138679782,HG00174
13.9742282633351,-2.48554435450437,-0.13616957934869,HG00176
18.2500306417426,3.92251593742143,6.51474705665605,HG00177
-22.4008830577756,-5.12655018965991,6.98459369753455,HG00178
-20.7043826524674,4.07186720697826,10.4437730911235,HG00179
-17.9686637522767,7.62475546878887,13.2649519719003,HG00180
16.4661102768546,-3.48505163101318,1.14839794970571,HG00181
-19.8100246610851,6.92934202641594,12.9263436381489,HG00182
-20.6142329840945,4.09689227515338,10.4234243424278,HG00183
18.1487890595997,3.77497408052118,6.45640445597079,HG00185
16.3645945463893,-3.43769131911161,0.568952594338886,HG00186
26.6604869508057,-1.97144083408657,-11.0081880529187,HG00187
26.2991591368411,-2.0560967045706,-10.9209873439009,HG00188
-22.8317357084088,2.91674372542046,12.1605644720115,HG00189
-23.3051680884181,-4.15260645914343,7.8243972558858,HG00190
8.29489558632744,-18.1710740295037,12.9025329729753,HG00231
-17.9950575725277,8.39440689900705,12.4223494411217,HG00232
-22.7708728304382,-2.17703972372137,7.74865393711754,HG00233
27.1455290671323,9.53216879124089,1.75489699576611,HG00234
-8.3760207918248,-3.73098803062612,25.1418962216001,HG00235
18.4610124252587,3.63724636140263,6.74197438626759,HG00236
-18.4537410365147,4.56532709580359,10.2664028520715,HG00237
25.9522813706811,-2.7819511202413,-9.61371434369783,HG00238
-19.3975616716904,5.79712674258461,11.0316417265039,HG00239
25.951846857538,-2.7828727091598,-9.61556590491093,HG00240
25.9774281665386,-1.72123681949361,-10.6531990302472,HG00242
17.7592316847927,2.9508462069974,5.87881675135346,HG00243
2.48421244118429,-9.70824786183067,15.8477559043281,HG00244
-21.0143869372004,0.935583771785584,10.5962116142365,HG00245
26.0713736350959,10.3000390269608,2.17565744714759,HG00246
16.1438985636102,-3.39410367220421,-0.177016267202751,HG00250
-23.203950280007,-1.95832529939251,7.38162255217802,HG00251
-22.0076430718997,2.37754133017026,10.3844229141021,HG00252
3.62807282742312,-11.0623310947424,14.4861292408792,HG00253
-23.4459340219086,-1.15310816794497,7.49375409533977,HG00254
16.093175032568,-3.39789868927254,-0.307900005043684,HG00255
-23.1945084210526,-1.43184803160866,7.61618109575999,HG00256
-8.33890267785279,-3.40273402897354,25.9449834291915,HG00257
-8.40735014421689,-3.50762981104824,25.2044794356908,HG00258
26.3292888063649,10.1003053682522,3.14002709419473,HG00259
25.8824968219722,-3.56540250483169,-9.52691167482925,HG00260
-8.95348542304722,-1.91039419447401,26.1614321140393,HG00261
25.9739419754302,10.4201975338069,2.29186096797002,HG00262
14.6383816395401,-2.56439744791776,0.54322227191645,HG00263
-23.5291229612023,-0.692035452502416,7.47083784937228,HG00264
26.1023427806331,10.2086355081153,2.2716723184986,HG00265
-22.8994811268808,3.02781428546673,12.2414706809251,HG00266
16.5790479131219,-3.5725622808584,1.36678834055911,HG00267
21.7513551908869,-1.61266688231493,-10.3345532770192,HG00268
-17.4364843579064,8.13912794281997,13.0132662206241,HG00269
26.4965411683261,-2.04775418871618,-11.1733731491285,HG00271
-23.5677859588671,0.654069464598431,11.3579299244951,HG00272
26.037385296856,-3.09456837277602,-9.84922517344995,HG00273
26.2015887784702,-2.7590713654472,-10.2620595578343,HG00274
26.5058448971598,-2.00640493575693,-11.1184870340243,HG00275
-8.41743174314345,-3.49647332707792,25.2113472424794,HG00276
25.9053504464417,-3.19244117529837,-9.68042815134082,HG00277
-23.7085540282354,4.07490505289041,12.4339575058683,HG00278
1.78017735711799,-9.69588925540663,16.6802892760428,HG00280
21.217628374657,-1.69928059927662,-10.1062441788695,HG00281
-7.21598305584087,1.49141771358545,10.2939923516469,HG00282
25.2298350753602,-2.50025865963427,-8.77304981971409,HG00284
26.5049330659088,-2.02984483505122,-11.0966549401392,HG00285
21.8126240442227,-1.43304621369253,-10.5371383154075,HG00288
21.7512506734271,-1.61264751358043,-10.3345104118281,HG00290
-22.5019062666955,-6.53077979371859,6.57005761082057,HG00304
21.8405948336582,-1.52937902763913,-10.4357641754837,HG00306
8.06200979701752,-17.7885070123565,12.8554145567533,HG00308
-23.4113963477948,-2.73796835033234,7.44471635231412,HG00309
-17.3589460354564,7.65163690202582,13.3986997579228,HG00310
26.0374711563627,-3.09456708501433,-9.84921622327532,HG00311
-22.5444706888159,3.3923276633065,13.4251824035525,HG00313
-8.90838090723228,-1.7132173633878,25.9914950391657,HG00315
-20.5967658735768,3.33506855859131,9.48413876130097,HG00318
-23.4795625665171,-4.22974060995718,6.33148314436066,HG00319
26.5416964434619,-2.02351365994991,-10.7248494731895,HG00320
16.5791321261102,-3.57255523715597,1.36678638094806,HG00321
-7.2889130132279,1.53798835593703,10.1757447713111,HG00323
-22.4008098201237,-5.12655698300777,6.9845088844167,HG00324
-22.8279994062394,-2.40211825914713,7.34732220615728,HG00325
18.2502406038452,3.9224289557777,6.51425408110656,HG00326
-20.3444882732128,4.42869804340049,10.5166931440239,HG00327
-20.5964155425462,3.33522060145977,9.48369128390674,HG00328
3.55429659182201,-10.9576005087242,14.6409843467541,HG00329
26.3969338489951,-1.7221435233402,-11.269227224866,HG00330
17.3763854362251,3.06949630031529,5.72535491922827,HG00331
-8.49814315053411,-2.74868355060783,25.5187311588721,HG00332
-8.65710645183,-3.06105746443136,25.7928443780843,HG00334
-22.054950049415,3.94582827911314,13.6815416302981,HG00335
8.27859548242254,-18.1359133244936,12.8873656478149,HG00336
26.8590043069639,9.50141565532536,2.94565656294755,HG00337
-8.68450516191432,-2.99349127375383,25.8108796499774,HG00338
16.6844017010046,-3.44424091287389,0.913748448058989,HG00339
26.4962693562197,-2.05670856333936,-11.1762965778426,HG00341
-17.4338941431291,8.13591890678501,13.0157526388781,HG00342
-23.4807182432262,-4.22733424837177,6.33231499814455,HG00343
25.7761639117297,10.6888352759277,1.89215970378979,HG00344
-6.7726305228835,1.50997611217476,10.6040115278348,HG00345
17.3840473219134,3.71996525146581,5.84038798404727,HG00346
17.4312855121416,3.27451379798035,5.91053705403381,HG00349
-4.77806010191588,-0.819235922918542,14.4455567843737,HG00350
21.6550191811369,-1.73468832580397,-10.197956610006,HG00351
-22.3606291661919,3.84662580871022,14.1181186845261,HG00353
-8.41278119085788,-3.38713629374817,25.2471473580524,HG00355
26.4275822438325,9.9393892564973,3.10938955404901,HG00356
26.4948711838869,-2.05170694519758,-11.1762320031977,HG00357
26.3020337366539,-2.05685705720763,-10.9178572684675,HG00358
-21.8606533507749,-3.74943401943806,7.18058134686625,HG00360
-22.0189490077027,3.98434227514165,13.7920296206885,HG00361
-20.9726542398017,5.59032893065014,12.8994857361307,HG00362
26.3696881011023,-2.37965458047733,-10.6592265366819,HG00364
-21.0254219452807,7.74597889890346,11.7418400546449,HG00365
-23.4146633923036,-1.78882929897497,7.45620833303785,HG00366
21.7162893319262,-1.63693179296195,-10.3015578334006,HG00367
26.6000715405948,-1.75825693318213,-11.452330189022,HG00368
3.6589579721613,-11.1006496729517,14.4151493485854,HG00369
2.02154291154127,-9.69149044301268,16.4916686044593,HG00371
-18.678303496656,5.6400918457366,13.778857143688,HG00372
26.2284775433979,-3.06022603218709,-10.04174368315,HG00373
-8.39003278700305,-3.72522812343767,25.1337198385957,HG00375
26.2929730885342,-2.0558075512366,-10.9245483475157,HG00376
-17.4413086113114,8.13938459611224,13.0150766809376,HG00378
26.1696645596579,-2.40382022033534,-10.4614809468849,HG00379
-17.9666345206965,7.62186920471332,13.2639637878821,HG00380
-17.361133390665,7.65326010565864,13.4069479728707,HG00381
-23.7118247252223,4.08050029631161,12.439642414337,HG00382
-18.4006271452074,4.56950202180984,10.2467124756397,HG00383
26.3010004681077,-2.05687101757889,-10.9180807807833,HG00384
3.20278523524797,15.3107276815113,-23.5372883097967,HG00403
1.92781039854405,-1.30937005914192,6.67252536347154,HG00404
0.185797516910838,-12.8541515664575,18.7862533644823,HG00406
-1.49208207177651,-4.31865363462421,12.4916782016128,HG00407
-3.23918968894002,-8.12565000987085,-7.12074050209409,HG00409
3.43493070251483,21.9963382757064,4.23939713808196,HG00410
0.789170650861043,-4.16950545571898,13.8508247846591,HG00419
-11.1914312942355,17.9216413808743,-2.11568545914265,HG00421
0.0416261108338954,-12.648139780964,18.9174551377566,HG00422
-0.731495334712,16.4095964558591,17.6289071632252,HG00428
-0.857242933884503,16.9839477652444,7.60503989313087,HG00436
-1.6554166433416,-6.08362053006381,-4.8821911080882,HG00437
-3.12692653511734,-8.39940864052468,-5.09897646850967,HG00442
-0.852754555657606,16.9611024465531,7.50547725905852,HG00443
-0.959445691340946,-4.68903850390307,4.36688303803205,HG00445
8.6881795418486,-3.19761591392224,21.2184563372045,HG00446
3.20424497803752,15.3015652384956,-23.5599122990942,HG00448
3.6297034337563,-5.7115926780545,13.7949370338441,HG00449
8.96013073904405,-1.18466402296655,-22.0759967106666,HG00451
0.752945667823604,-3.49985544853429,15.028621966465,HG00452
3.81399495874309,25.7132486957731,1.90036172276953,HG00457
5.03073955996755,3.456332474672,13.4884578749621,HG00458
-0.350377840996233,14.7025019296681,3.2726703799061,HG00463
-2.57090025690674,-5.19308611012952,-8.46156292730457,HG00464
-1.96380074679254,-7.63559552395631,-6.21725913843186,HG00472
-1.44196882998657,19.3096755630931,2.33626402088478,HG00473
-6.13806833150449,12.3424883905928,0.13394188302688,HG00475
-0.845303013770849,17.2083593765807,7.63038302455282,HG00476
-11.9548490059778,19.0018149502581,-3.7959025351448,HG00478
0.208469556975724,-13.0430078812867,18.759798755076,HG00479
0.1179512957033,-12.5794658892522,18.8447054506197,HG00500
3.92562584688682,15.5488638168955,-22.9470954769497,HG00501
3.64904726173319,-5.63301107604086,13.694844778906,HG00513
3.92564072421514,15.5489153175184,-22.9471019283291,HG00524
3.4707072477233,16.1422384487993,-22.7898003879214,HG00525
-2.4360773139165,-7.45334560507216,-4.85692310603515,HG00530
0.0575904240394243,-12.4529648838823,18.8757417057722,HG00531
1.73104239078331,-2.56405504406502,16.0069674115754,HG00533
-0.931825596214884,-4.68028839640583,4.31193624921893,HG00534
3.65171279912064,-5.63705339878211,13.7325981966261,HG00536
0.308120632836168,-3.34501025624097,16.2541828427836,HG00537
5.37380784329389,4.1815017155942,14.0205765455967,HG00542
4.79695407655191,2.91188155748492,13.1961191395743,HG00543
7.59115209217061,0.642609212543336,-19.3686603984656,HG00551
3.93176607986244,-3.58655125117743,-18.7813012633385,HG00553
26.6823248209855,-5.63778511505657,6.40818752327544,HG00554
0.559238575286246,-12.9418604603968,18.5884793634697,HG00556
8.91294078469693,-1.83986392705329,-22.565670681043,HG00557
-0.72128795789695,15.3400097550062,2.90162977484545,HG00559
-2.7633855450556,-6.34692557088815,-8.14792587197598,HG00560
8.74085300136229,-2.5915764392632,-22.0188087798337,HG00565
8.55057557578322,-3.28058267126735,-21.7365289068342,HG00566
-5.88032144291461,14.1509563091306,0.866936998930045,HG00580
-9.14996068817092,15.9165698107988,-2.64233600999617,HG00581
-11.4651694710407,20.8195315840997,-4.82967436486608,HG00583
0.266389911749714,-13.0119885306152,18.6777829096953,HG00584
-3.45284597514317,-6.83966180244102,-8.25741779171054,HG00589
-0.460040323621989,17.6226462074799,17.7221910452848,HG00590
-0.176110610040018,-12.4253711613987,19.0468037365118,HG00592
3.40882219898269,13.673071155931,-24.2752244031597,HG00593
-6.12370107525859,12.6118967187155,0.206071135086526,HG00595
0.30218034191015,-3.25970557797532,16.4853199599662,HG00596
0.376877578616623,22.9948547363592,1.82729888888391,HG00598
0.337860348636095,-3.30641326577998,16.3614738881271,HG00599
-0.752576448852678,19.870087669835,6.59478937070969,HG00607
0.546275169042368,-3.23618002869649,16.0361679773848,HG00608
4.49042316823098,2.23668328617676,12.7738619955799,HG00610
2.65746069622735,20.339077859903,4.21087850528224,HG00611
-10.5564092435373,17.3690458578716,-1.93561357134168,HG00613
-0.85219166986779,17.1018796361601,7.68898214710932,HG00614
-10.6493330781305,17.4745408296497,-1.88360050403233,HG00619
0.0596228223505733,-12.6515232600524,18.8924374709523,HG00620
0.377487254351328,22.9949388364766,1.82728717126225,HG00622
2.91984395599968,-3.09144944860277,13.8357056865403,HG00623
-11.6220501604593,18.5053334354627,-3.62879269961111,HG00625
-1.27287453183958,15.4098441896583,2.08849947105418,HG00626
-6.10478637010359,12.2523179493153,0.0992654356899234,HG00628
-8.40787614557243,15.2563604482244,-2.67767540483798,HG00629
-0.549627251256364,-4.57549460438843,16.0361144623119,HG00631
-3.12957378855353,-7.35712773480884,-7.8054862846688,HG00632
8.69817449008631,-2.64954038229558,-21.9386144162017,HG00634
-9.14973833797902,15.9160755448457,-2.64158915314242,HG00635
3.48995050452694,-1.52915874900656,-18.7233856364484,HG00637
4.03905148997893,0.542135305604764,-19.7915594118417,HG00638
15.2457186261725,-3.15389349042423,21.3262297159198,HG00640
-0.554013269476969,17.4520521458059,20.1211131053973,HG00641
3.42774514570415,15.8386430757305,-23.0186530431254,HG00650
-10.2328716659464,18.474474418958,-3.7393696348394,HG00651
3.58841036742421,-10.6400610125799,14.420872093901,HG00653
-0.154288482611111,-4.16644291981845,15.3294198330332,HG00654
8.96533913468804,-1.25590316883206,-21.9706677294407,HG00656
-5.88609351093625,13.8752556616974,0.443864634861629,HG00657
-8.92119692573143,15.7396800106544,-2.75732174991308,HG00662
-1.37343042670574,-3.67204635674258,13.402676779569,HG00663
-10.3506410667693,18.8835888160863,-4.08567746525296,HG00671
-2.68196559235229,-7.79392399009536,-4.94793867986604,HG00672
0.311913971519694,-3.99376732325867,-1.62568757841979,HG00674
-1.21415632739024,-5.72728354372301,-3.207211475929,HG00675
3.36255855158569,23.5207922974351,2.56598336670271,HG00683
-6.08075019797523,11.9978702162667,0.00741261677187176,HG00684
3.13064172720112,15.5889040587414,-23.0242676559078,HG00689
1.86758897818773,-1.1341449418096,6.97663420250139,HG00690
3.15998092287807,13.5157973526241,-24.5671179680498,HG00692
-11.7193899131023,18.7684389381882,-3.89806641122398,HG00693
-9.15854025828629,16.0306371325762,-2.75185077547542,HG00698
-11.1915481245981,17.9216311017715,-2.11582565658358,HG00699
3.43323251190671,21.9916927055372,4.23971585436803,HG00701
-5.9027579915353,13.7750244679829,0.439227651983639,HG00702
2.83167124643022,-2.12777908606959,13.3408208496699,HG00704
-3.40509222742479,-8.30369032516713,-6.70588405406925,HG00705
-3.1927840602342,-8.33799307063464,-5.51037772129734,HG00707
5.06753321103131,3.97658877098533,14.5206121112099,HG00708
-1.16434057356339,-5.65257566941339,-3.18668631283668,HG00717
-2.82066440039164,-6.72188490915525,-8.01585366489338,HG00728
0.0742857328350562,-4.05608394964481,14.9335456812558,HG00729
7.60657914417913,0.543593591632734,-19.3423614544138,HG00731
3.92506469254359,-3.58638880934318,-18.7841280534704,HG00732
3.92451354368981,-3.58717171332649,-18.7833818262125,HG00733
-1.58688306173782,15.6963707544614,19.8071724488029,HG00734
7.64892890801659,0.487645990473164,-19.3268319927644,HG00736
-0.554089597438935,17.4518089134475,20.1214348797406,HG00737
-6.33040109011905,-19.999979314464,6.29704941095504,HG00739
27.4067638808901,-5.79194365666564,5.00031520085241,HG00740
-0.633182258035446,17.1525308511604,20.1318304529886,HG00742
-0.103099925825951,16.973089160803,20.1575675197846,HG00743
2.46252985670272,20.2004085060966,4.03856016725209,HG00759
-11.7128923840445,19.7620092488365,-4.46869864396759,HG00766
1.02839591259294,19.5570059368396,17.4943080053017,HG00844
-11.7129444825227,19.7620851596598,-4.46869033201632,HG00851
-0.3321901202658,17.8458274126067,17.6929203024246,HG00864
-2.3619415668689,-5.71886104957117,-7.72616872150952,HG00867
5.5165300165312,4.44275134436337,14.1954199818608,HG00879
-11.7130892218861,19.7622007073872,-4.46860313734976,HG00881
-2.61927733523521,-5.898707450606,-8.30874099382051,HG00956
-1.3351596743516,-3.6111341808793,12.8301891128709,HG00978
0.851157302559918,-3.09867166121952,15.4995764991514,HG00982
3.31961638611508,15.9686256562235,-23.3077960382233,HG01028
2.9354753739202,14.5804647984912,-24.1715979746934,HG01029
1.45038445637036,-2.64693488878559,14.7084301364402,HG01031
5.41830638439346,4.24245262118262,14.0280851384329,HG01046
2.51755265414584,-0.041433710843848,-19.7849366236112,HG01047
-0.55316931611492,17.4519648685828,20.121289446386,HG01048
11.1491780884375,-18.4353963300975,-16.2179533347142,HG01049
17.1740212689896,3.00515546022884,5.70396697928511,HG01051
-9.59342133614838,-0.863502182415116,26.4468272256144,HG01052
3.93308281995027,-3.58278089560354,-18.7826342165304,HG01054
23.4965612380603,-3.37989584971582,-8.06838770292154,HG01055
-0.55400097632077,17.4521010171901,20.1211709082832,HG01058
3.49040536446993,-1.52914823835234,-18.7237090165155,HG01060
7.39467035546585,0.947888515140772,-19.4802028521054,HG01061
4.11062679323842,-29.3175290702965,-8.78201650439257,HG01063
3.48997024165291,-1.52912560797104,-18.7244432757735,HG01064
-0.904762973903936,15.9727267192775,18.6432175862867,HG01066
-0.554021423181481,17.4519481308223,20.1212261924179,HG01067
-0.554087782862971,17.4519408489996,20.1212384279247,HG01069
-1.76927335806296,15.3544664478047,19.8142724706648,HG01070
-0.554050797774005,17.4516470814504,20.1214503339038,HG01072
2.49752307660005,-24.5198960116175,-0.795704492675461,HG01073
-8.38329255812425,-3.53774291597831,25.1905933554295,HG01075
3.93022070411204,-3.58623790585539,-18.7829264323402,HG01077
15.3426941496637,-3.23048497150274,21.2979233857604,HG01079
-15.6781536342985,-21.6622144369842,-5.83863053284585,HG01080
3.82411054221048,1.04688700364985,-19.5901715695708,HG01082
7.60644558648609,0.543171394814364,-19.3424788025178,HG01083
5.36016877934877,-0.450030654116671,-21.7657137796014,HG01085
-1.73075896079927,15.4008941892955,19.8250748804272,HG01086
15.3235270296439,-3.26069524456328,21.3215705736831,HG01088
-1.80565926119387,15.2870591411246,19.8764191509505,HG01089
-0.660155849496352,17.1285985572969,20.1401978917394,HG01092
13.8346509521667,-2.92644123549159,-0.432362011229143,HG01094
2.49832175857181,-24.5215554767087,-0.795883197340159,HG01095
3.82048365207563,1.0392082903975,-19.571305147161,HG01097
-9.08609148889876,-1.12630591902396,26.1776492551271,HG01098
-1.74086053250403,15.3915565975608,19.8510414426302,HG01101
-0.554053879091286,17.4517095488501,20.1213309134528,HG01102
3.82036127288798,1.04320160091639,-19.5708815278872,HG01104
5.36016602130013,-0.450038075624261,-21.7658615360764,HG01105
3.49021434258498,-1.529169733658,-18.7231722115843,HG01107
11.3290141797254,-18.4980407307939,-15.9306288236688,HG01108
3.48980142072441,-1.52917148692128,-18.7231654693419,HG01110
-9.08174751893105,-1.12612368355456,26.1770677816337,HG01111
4.50213190379963,2.00795039487854,-20.4223026827849,HG01112
3.52856504799335,-2.84830513767541,-18.3490734306165,HG01113
3.53158430377624,0.146839894026138,-19.1080750122927,HG01119
5.18258439960922,3.08402883662451,-21.0049894386617,HG01121
4.23494413501242,-3.95099744676827,-18.7783566880861,HG01122
-7.54814290715994,14.4522186342412,-2.34405502383636,HG01124
3.52934949938608,-2.84811871759206,-18.3503867959645,HG01125
11.6066647725469,-1.20816410790711,25.7547041077068,HG01130
14.6332662457635,-2.24148641252453,22.4759269042132,HG01131
12.7544496014089,-1.58929534020815,25.0456081858653,HG01133
3.04053194812521,0.93459719979043,-21.8767874660806,HG01134
11.2822462332799,-1.36102006077845,25.7852006984351,HG01136
11.6930273359775,-1.29858590139268,25.4095988259891,HG01137
3.1855463186592,0.838249090670832,-18.9958307541112,HG01139
12.2832008442279,-1.40449833037932,24.9042796377128,HG01140
14.4622315083466,-2.38193343633571,22.3356578835227,HG01142
11.2820220913962,-1.35765084079111,25.7839856338558,HG01148
12.2835213395231,-1.40480108204449,24.9040164975968,HG01149
15.1629839715049,-3.13029815909648,21.3933734876489,HG01161
2.36999683076854,-0.500589412840598,-19.6177649328279,HG01162
15.3235760226708,-3.25967242520794,21.3218922911714,HG01164
-19.5006549317049,4.73283726404313,14.2930663260892,HG01167
16.6957298860863,-3.44323499729594,0.920046786148467,HG01168
2.50204452594491,-24.6150026697962,-0.906117012722246,HG01170
4.18046039229831,-1.9127308174965,-19.6373030242014,HG01171
-23.1049624768289,0.507360527133083,10.1604200586523,HG01173
4.05060887500661,-3.56582891279989,-18.3415216849754,HG01174
26.6858683103328,-5.65807570685737,6.41386601336778,HG01176
3.58545851416052,0.0702407503423501,-19.1856327880744,HG01177
2.36467846352672,-0.499001475318453,-19.6169104677904,HG01182
2.36420077479163,-0.498851362032109,-19.616854120497,HG01183
5.66662185873787,-4.23319588087768,-20.9238589248979,HG01187
-20.7293993437871,-9.90588717457983,-14.9640873176224,HG01188
-0.306112245448615,17.5858328018761,19.9506976457126,HG01190
15.3246721762364,-3.25125660365379,21.3210326630178,HG01191
23.495704475,-3.3798476072888,-8.0683019807307,HG01197
15.3427276392436,-3.23016522680708,21.2976383364462,HG01198
7.60646263072578,0.543225861117513,-19.3424951573939,HG01200
-0.640396609801089,17.1678940435026,20.2033781601592,HG01204
-23.1937227316377,8.44813603264624,-4.70083285154341,HG01205
-14.9461201861862,-7.4624352691478,-22.2723916597421,HG01241
26.4837661611033,-7.79083352370321,4.61941964979432,HG01242
-6.07479324796912,-19.8799325895347,5.31703899068891,HG01247
-0.0312594677193163,18.1906070174625,17.9806243742138,HG01248
3.04069702350014,0.934469582630582,-21.8769165662023,HG01250
4.5048104039163,2.00862876835989,-20.4219512712944,HG01251
11.2823174759976,-1.3554648766783,25.7958597120097,HG01253
10.6912368873397,-0.86319333666438,26.441237668902,HG01254
5.62885975790034,3.65664027629336,-21.3853336750699,HG01256
11.2822966872804,-1.36099183590115,25.78523407718,HG01257
3.04039675796389,0.934692954481394,-21.8755376444477,HG01259
11.198186762353,-18.4345622857584,-16.2998935233119,HG01260
11.3621519965188,-3.69511586247442,25.1599279143197,HG01269
3.78130212089574,1.08242081709296,-19.5511489459484,HG01271
-0.116851007772605,15.2540635955132,3.35007205237317,HG01272
3.52093023411362,0.103766313437815,-19.0810116512007,HG01275
11.282330286607,-1.36125733991306,25.7847664587762,HG01277
3.52558191973093,-2.84986921064551,-18.349531032077,HG01280
3.52093494744371,0.103770047716876,-19.080928188407,HG01281
3.51920868060459,0.10474933467627,-19.0811323049337,HG01284
-11.4213563381563,6.27971063513274,-17.1058508004539,HG01286
-8.60137754938655,-2.09377118313981,25.5579891243024,HG01302
-0.98748148171132,15.8487808875779,18.6090748861512,HG01303
7.65082465600838,0.366809706208367,-19.3085403763473,HG01305
-8.63264202828467,-1.97764376760407,25.6550337491877,HG01308
5.6404257008017,-4.08909803829821,-21.075507340548,HG01311
-0.553989446827939,17.4521040132411,20.1213066918097,HG01312
2.50569737399513,-24.7111002539778,-1.04192351147626,HG01323
3.4898140254304,-1.52916825523585,-18.7232649885461,HG01325
2.50570793269877,-24.7111556854593,-1.0417302640119,HG01326
18.1841700556555,3.4433103520713,6.52557547076063,HG01334
1.19075817354286,19.7684353149319,17.3801296390725,HG01341
5.70532393121702,-4.69834848980929,-20.1101091355058,HG01342
12.3706400762654,-0.886897549806248,24.8169911945441,HG01344
12.6134273623563,-3.67777872644594,22.4390538595731,HG01345
2.96208765278604,0.72012280071509,-21.9462132508021,HG01348
3.5280780248966,-2.84854514037549,-18.3491547955442,HG01350
3.52778052651509,-2.84846800277332,-18.348345621617,HG01351
11.7097744563419,-1.3025842701261,25.4539986155469,HG01353
3.52140123556787,0.104785232204383,-19.0811476297601,HG01354
4.63606455977448,2.78332991168275,-20.3570444463227,HG01356
3.52987974955122,0.147230391916196,-19.1079142712907,HG01357
4.53892663368101,2.71060853808575,-20.2369011469087,HG01359
11.6059297401226,-1.20700362919375,25.7665990246457,HG01360
-23.6262493641948,8.33944206839511,-4.64096847487763,HG01362
-10.1378349220111,4.27518546392731,-21.1270526964959,HG01363
2.43129998519703,-25.2534768788149,-1.86268160785526,HG01365
11.7099247363282,-1.30250395697555,25.454354023729,HG01366
-0.300996820579658,18.3198169782836,17.3002299027111,HG01369
3.04068236494917,0.934490860048653,-21.8768111612896,HG01372
3.04046383109208,0.933359340725145,-21.8766479705946,HG01374
3.27040396290016,-2.93635276906032,-19.1030548670549,HG01375
10.6911449342828,-0.863138299497674,26.4412814891674,HG01377
-14.7580720887417,-21.447827840993,-6.1407342893889,HG01378
